PCON24CD,max_nox,min_nox,mean_nox,median_nox,sd_nox,pw_mean_nox,geometry
E14001299,15.24896,6.154404,8.905215056179776,8.189225,2.0628181853679424,10.492036272789692,"list(list(c(377548.7976, 378433.5998, 379382.5981, 380116.2462, 379248, 379875.64, 379141.1992, 378112.8999, 372767.67, 371161.6676, 370677.3966, 369402.9987, 372940.0621, 373976.798, 373837.03, 375727.33, 376009.46, 376596.75, 377548.7976, 433221.501, 429457.0986, 427895.895500001, 428044.714500001, 422139.060000001, 420841.130000001, 420435.601, 422586.7952, 423249.91, 426300.2947, 430117.7995, 431708.6041, 434916.0056, 435664.7017, 434192.789999999, 433965.07, 433033.310000001, 433629.869999999, 
433221.501)))"
E14001300,24.18953,15.1018,19.481984,19.71169,2.669648601053767,21.15102131100246,"list(list(c(548880.9093, 547521.0368, 544192.3989, 544318.1031, 543129.2972, 541238.8037, 542505.3028, 543984.2029, 543641.6046, 547491.13, 548106.8983, 548880.9093, 191088.3006, 189119.646600001, 188202.9968, 187233.904200001, 186317.996400001, 190307.204500001, 191141.195699999, 190719.396500001, 191572.952099999, 193544.279999999, 193800.9044, 191088.3006)))"
E14001301,28.40738,16.62711,22.910158235294116,22.56661,2.9665695523096103,23.875983915375784,"list(list(c(548874.2431, 547387.7511, 545351.4659, 543523.1017, 543155.4793, 543129.2972, 544318.1031, 544192.3989, 547521.0368, 548880.9093, 548874.2431, 188499.3278, 187190.9087, 185124.375499999, 184859.7609, 186283.436000001, 186317.996400001, 187233.904200001, 188202.9968, 189119.646600001, 191088.3006, 188499.3278)))"
E14001302,16.78631,11.30189,12.895207575757576,12.65139,1.239226996059515,12.967964233142814,"list(list(c(619720.704, 621230.4984, 620971.9003, 618347.9097, 617293.7485, 616147.6133, 614779.0019, 613616.2009, 613170.8027, 614109.8987, 614820.9033, 616274.2025, 616070.7968, 618668.8981, 619884.0964, 619961.8968, 619720.704, 242470.902799999, 241684.198000001, 240942.9002, 240612.013599999, 241557.897, 241924.092800001, 241459.9022, 241924.8991, 243235.9038, 244947.403899999, 246072.7018, 246217.100400001, 246934.395099999, 247254.203600001, 245477.302200001, 242939.298699999, 242470.902799999
)))"
E14001303,8.832859,4.669277,6.128521769230769,6.005186,0.8414916968773306,6.845276967636293,"list(list(c(452691.243, 453531.2983, 453012.6015, 454986.296, 454954.9978, 455738.5012, 455386.198, 453299.002, 453268.0005, 452471.4106, 453668.8094, 454078.335, 454372.7604, 455386.2678, 455376.4898, 455411.0877, 455525.529, 457196.043, 459759.08, 460000.0331, 463013.726, 463939.563, 463451.98, 463079, 464640.0507, 465752.2043, 463805.998, 462044.808, 461464.63, 459456.95, 458389.5743, 457750.42, 452691.243, 76277.2581999991, 76793.7972999997, 77795.3005999997, 81760.3956000004, 85629.2982000001, 
85728.8997000009, 87286.0039000008, 87633.2046000008, 90990.9034000002, 90855.0888999999, 93610.7459999993, 94021.1209999993, 93908.6923999991, 93125.9534000009, 93107.8546999991, 93106.7848000005, 93018.4010000005, 93051.5895000007, 92972.3340000007, 92871.5291000009, 91610.7239999995, 88695.4489999991, 89300.0299999993, 88586.5, 88696.2491999995, 87922.4618999995, 85421.9079999998, 85261.8790000007, 85100.1999999993, 83640.6999999993, 80000.0151000004, 77819.9399999995, 76277.2581999991)))"
E14001304,11.39585,4.439129,5.505152740458016,5.044945,1.1890985895336779,7.46874291280862,"list(list(c(453668.8094, 452471.4106, 453268.0005, 453299.002, 455386.198, 455738.5012, 454954.9978, 454986.296, 453012.6015, 453531.2983, 452691.243, 450620.6472, 449348.2383, 448256.4823, 446793.411, 443433.4983, 443315.4, 443270.1648, 443252.778, 442979.5054, 439999.9987, 439120.3, 436533.7, 429318.199, 432016.19, 433839.2847, 433968.6151, 435291.32, 434719.95, 435420.34, 435647.63, 435125.41, 437556.084, 439999.9931, 440463.3707, 441248.5623, 441617.832, 440893.61, 441535.9, 441450.49, 441544.2, 
441615.99, 442619.32, 441879.007, 443520.51, 442193.6744, 442777.74, 445729.71, 448588.3614, 449599.3103, 449741.9273, 449826.4953, 450702.75, 450073.5713, 451254.8, 452984.1801, 453167.6371, 453546.982, 453668.8094, 93610.7459999993, 90855.0888999999, 90990.9034000002, 87633.2046000008, 87286.0039000008, 85728.8997000009, 85629.2982000001, 81760.3956000004, 77795.3005999997, 76793.7972999997, 76277.2581999991, 75645.8768000007, 75528.4055000003, 76505.5723000001, 78247.9370000008, 80873.1054999996, 
80980.8000000007, 81000.7214000002, 81014.3059999999, 81128.7262999993, 82440.8852999993, 82828.3000000007, 85360.1999999993, 84910.7129999995, 86611.8000000007, 89818.9456999991, 89831.4077000003, 89805.0099999998, 89690.8699999992, 88821.3399999999, 89154.3900000006, 89675.6099999994, 90126.4069999997, 91670.0693999995, 91962.7556999996, 91897.3013000004, 91805.2650000006, 91826.1899999995, 91165, 90794.9900000002, 89486.6999999993, 90704.3900000006, 90264.4499999993, 91218.5399999991, 91609.5199999996, 
92052.4412999991, 92309.1552000009, 93475.9499999993, 96611.2064999994, 96108.7871000003, 96035.5208999999, 96059.0976999998, 92514.5700000003, 96127.9801000003, 96457.2956000008, 95104.7701999992, 94939.4136999995, 93488.6659999993, 93610.7459999993)))"
E14001305,32.32101,26.91286,30.11456875,30.82247,2.025005407840663,30.245875811341858,"list(list(c(531487.3016, 532377.7694, 533382.2079, 533460.9193, 531628.2038, 530463.8033, 529818.7135, 529076.3126, 528834.878, 529453.5934, 530405.8497, 531487.3016, 186801.000399999, 186316.1863, 185149.789799999, 184773.909299999, 184743.3971, 186000.8971, 184985.3718, 186013.0418, 187202.3533, 187650.953299999, 187968.191, 186801.000399999)))"
E14001306,46.59319,32.72719,38.464005,36.994299999999996,5.440893421473038,38.58613946042865,"list(list(c(533460.9193, 533386.7022, 532088.011, 532943.2195, 531556.9022, 529818.7135, 530463.8033, 531628.2038, 533460.9193, 184773.909299999, 183721.999500001, 183282.0648, 181896.183700001, 181660.5074, 184985.3718, 186000.8971, 184743.3971, 184773.909299999)))"
E14001307,18.2495,11.88655,14.865162250000001,14.68803,1.365455292879918,14.798113335393078,"list(list(c(435207.3476, 435359.9999, 434629.1989, 435250.0026, 434493.1966, 436675.5984, 435157.6991, 435334.803, 428505.8971, 426765.8017, 427095.5959, 429574.0035, 430329.1865, 433726.3977, 433725.4083, 433353.0036, 434882.7016, 433894.597, 435207.3476, 565681.553300001, 564858.3004, 564172.5967, 563473.8967, 562874.8982, 561853.2006, 560891.296, 560057.604599999, 559566.395199999, 560858.895300001, 563405.7962, 563109.501, 565607.641899999, 565889.7952, 565886.3748, 564599.004699999, 564892.7006, 
565846.797499999, 565681.553300001)))"
E14001308,13.09912,4.136229,5.8130803662790695,5.442052,1.4167350864765338,7.803465070639065,"list(list(c(414707.5977, 414518.5962, 410758.601, 410916.9968, 409590.1027, 408711.4018, 404923, 404227.1027, 404906.8008, 405447.5036, 404908.6971, 403344.6008, 401359.5034, 400969.5038, 396067.7597, 397009.203, 397063.002, 398667.5981, 401399.797, 401450.1001, 403224.1572, 401616.8977, 402522.0982, 402317.0023, 403335.6727, 404824.4986, 408003.0026, 409237.3, 410854.97, 410093.45, 412893.1978, 414707.5977, 447441.7006, 446380.6043, 443421.701300001, 442169.499700001, 440268.9038, 440470.0962, 437757.300000001, 
436414.697000001, 436116.202400001, 433445.8968, 432352.999700001, 432187.2971, 432224.296499999, 433314.304500001, 436594.8048, 437026.901799999, 439322.3047, 441702.103499999, 441655.096999999, 444994.801000001, 445262.170399999, 447808.195699999, 448585.903000001, 450605.305, 451174.960899999, 450485.1994, 451866.903899999, 448532.9, 448375.91, 449418.9, 449227.8993, 447441.7006)))"
E14001309,14.65895,4.246274,6.614101551051051,6.175836,1.5931011116806062,7.923290341921733,"list(list(c(436777.3, 439558.96, 441134.9974, 444677.1993, 446591.0016, 446389.2038, 447991.1037, 448544.504, 450890.1002, 451997.4036, 450161.2038, 454001.5966, 452357.3995, 453612, 450163.84, 448939.5, 451017.1978, 447050.4, 445790.299, 444673.8023, 443479.2991, 441636.6021, 443175.7984, 444086.8034, 442201.0013, 439835.1965, 437835.3981, 437965.2001, 435899.4001, 434424.51, 431370.2, 430874.2992, 430189.0027, 428629.3009, 429806.9, 431602.37, 432542.7038, 431379.3998, 430583.8009, 429132.05, 428503.0031, 
428441.6021, 427099.8998, 427466.69, 426221.96, 425077.5018, 425666.4959, 427379.3002, 429115.0999, 427280.9036, 425975.8012, 425649.6018, 426936.4003, 425713.67, 425951.8613, 424263.9039, 422675.0971, 422172.7997, 422768.3982, 421551.7982, 418934.1974, 418249.8986, 416346.0975, 415369.3156, 415103.38, 417400.92, 418122.9988, 419126.9999, 419266.0163, 420947.0972, 421591.55, 423186.9999, 424040.8997, 425800.0989, 427245.7962, 429526.0008, 430574.4015, 432453.5004, 433190.38, 433826.501, 436777.3, 
275376.300000001, 274918.880000001, 273370.198000001, 272383.100500001, 273788.498199999, 272905.800899999, 273591.5046, 272057.7037, 273273.095799999, 272057.503699999, 270281.801999999, 268858.6994, 266073.796499999, 263147.9, 259924.220000001, 260267.199999999, 255770.695800001, 254912.4014, 252455.4047, 248735.2996, 248829.602600001, 246910.402000001, 246764.603700001, 244967.998, 244154.7008, 246748.6983, 246554.7038, 244507.5998, 244906.695499999, 240700.02, 243363.119999999, 242771.4967, 243225.9966, 
245549.7015, 247054.699999999, 246132.119999999, 247883.9033, 248089.804400001, 249704.802100001, 250862.720000001, 250580.101500001, 251429.498400001, 251372.4048, 253470.84, 253032.369999999, 253715.903899999, 255899.798800001, 255593.896400001, 257756.1974, 258634.2961, 257353.7026, 258739.9958, 260037.6044, 260089.960000001, 260766.8726, 262290.8994, 262253.300100001, 263558.4965, 265312.4045, 265007.0019, 266738.0964, 266185.604499999, 267790.6951, 272232.3708, 274045.880000001, 273007.880000001, 
274699.5974, 274982.0966, 273119.418299999, 272591.800799999, 273944.16, 274232.101199999, 273243.204299999, 274300.001800001, 276881.2029, 276381.396, 274074.396400001, 275811.4991, 274661.619999999, 275643.397299999, 275376.300000001), c(437967.7478, 437093.6972, 435871.0041, 435057.8019, 436068.597, 435460.3011, 433585.9019, 433624.0023, 430331.8978, 431219.1983, 429227.3977, 429435.7009, 428760.9004, 426971.9035, 426502.9986, 426202.7959, 429215.3022, 429765.6023, 432350.396, 433123.7002, 434241.3018, 
435746.7015, 438633.8004, 437711.2028, 439329.9968, 439637.8015, 440519.12, 438533.796, 437967.7478, 271584.148800001, 270807.001700001, 271032.3971, 269949.6971, 266454.797499999, 265842.9026, 267009.798599999, 268373.6982, 269882.5963, 268394.302300001, 267631.000800001, 266672.7951, 267229.4957, 266208.498, 264450.0013, 262688.4956, 261558.199100001, 259379.7027, 258657.3994, 260399.300799999, 260049.1011, 262746.198999999, 263996.701099999, 266357.1954, 266393.1951, 268386.004699999, 269169.66, 
270183.800100001, 271584.148800001)))"
E14001310,39.19584,27.85938,33.86169666666667,33.543295,3.2194526347680825,33.55139488566362,"list(list(c(526032.1984, 527046.604, 526464.5002, 527913.9989, 528120.9597, 526523.2, 524895.6258, 523600.7206, 522981.3366, 524541.8583, 524997.3005, 526032.1984, 181629.398499999, 180577.4487, 179218.051200001, 179750.584899999, 178920.5572, 178032.8979, 178500.029899999, 180701.6888, 182754.7283, 182302.795700001, 181304.136299999, 181629.398499999)))"
E14001311,16.25907,6.105747,8.284272992424242,7.950169000000001,1.81698928215453,11.01934918221252,"list(list(c(485446.0995, 486844.198, 485580.9969, 485853.83, 487808.55, 490224.7967, 492867.8994, 493042.2, 490872.2978, 491541.6979, 491283.0008, 493396.4986, 494362.55, 493453.1998, 493977.5033, 493227.4347, 491804.4, 489819.44, 488586.75, 486786.79, 485391.2038, 483269.0983, 482611.2001, 482062.7963, 479667.5978, 478991.97, 476722.8001, 475666.5006, 475786.5981, 477301.47, 474568.4975, 474749.6992, 476012.9992, 474923.299, 475993.6976, 475871.1017, 477215.5384, 480162.5983, 483228.3017, 484440.0041, 
485446.0995, 291757.3047, 290446.4999, 286541.897600001, 285213.17, 285446.439999999, 288192.6951, 287677.4026, 286061.895, 284895.098999999, 284205.1965, 282655.800000001, 282761.299799999, 281084.58, 276948.8036, 275484.502699999, 274602.781500001, 273073.199999999, 273209.199999999, 274827.380000001, 274443.67, 272863.1031, 273554.395199999, 272826.003699999, 274414.099099999, 275989.1983, 277833.800000001, 278890.697699999, 278336.496400001, 281176.9033, 282408.779999999, 283251.6994, 285210.798599999, 
286512.596000001, 288235.402799999, 288946.8992, 291241.602299999, 292877.942199999, 291502.5976, 291857.9959, 291063.5033, 291757.3047)))"
E14001312,23.56557,13.21005,18.786925384615383,20.068905,3.0272029904652653,20.315816307187895,"list(list(c(522004.4596, 522069.3901, 520037.2969, 521121.4807, 519254.67, 518106.3, 516401.596, 516530.9956, 517897.4974, 517139.496, 517730.6052, 519644.8979, 520985.3965, 521201.2027, 522004.4596, 169299.9812, 168144.694499999, 167867.297800001, 165939.760399999, 163952.380000001, 160926.6, 160201.801999999, 162786.1599, 165729.4998, 167412.498, 169635.4792, 169358.0011, 170077.595100001, 169275.504699999, 169299.9812)))"
E14001313,22.12985,8.923976,13.785891342857143,13.3691,2.9504885478972396,13.45750335222626,"list(list(c(515452.0904, 513098.15, 510174.6471, 510229.2031, 509770.2994, 510308.7019, 508859.5005, 510232.0971, 511014.6028, 508840.8997, 510966.6001, 513544.8967, 515254.9965, 515176.3, 516044.4, 515452.0904, 427773.5744, 428711.550000001, 428171.715600001, 429232.003, 430533.4005, 431241.097899999, 432627.201199999, 432591.001499999, 433671.802100001, 435996.696699999, 436533.0031, 433120.799900001, 433081.101199999, 431091.300000001, 430142.699999999, 427773.5744)))"
E14001314,18.79927,8.036123,11.303685081081081,10.77795,2.5388958088522067,12.185280268165126,"list(list(c(510229.2031, 507754.5964, 508299.0013, 506341.2033, 505176.89, 502119.32, 502399.3962, 504912.4991, 504779.6959, 506414.304, 508840.8997, 511014.6028, 510232.0971, 508859.5005, 510308.7019, 509770.2994, 510229.2031, 429232.003, 428714.101299999, 428956.8018, 429813.796499999, 431584.470000001, 431368.92, 434142.897299999, 434388.9969, 435490.1017, 435126.595699999, 435996.696699999, 433671.802100001, 432591.001499999, 432627.201199999, 431241.097899999, 430533.4005, 429232.003)))"
E14001315,18.61211,7.568655,10.634190714285715,10.12081,2.6813311995545352,11.624400426206396,"list(list(c(510229.2031, 510174.6471, 510169.58, 504714.2511, 503430.81, 503404.6535, 501348.461, 500133.6, 502119.32, 505176.89, 506341.2033, 508299.0013, 507754.5964, 510229.2031, 429232.003, 428171.715600001, 428170.779999999, 426070.696699999, 425868.970000001, 425778.9749, 425420.8629, 430214.51, 431368.92, 431584.470000001, 429813.796499999, 428956.8018, 428714.101299999, 429232.003)))"
E14001316,14.73642,4.803748,7.488988851851852,6.949581,2.0540991403319504,9.935477361504777,"list(list(c(391044.3751, 390816.2931, 389737.7, 387885.3009, 386796.5983, 387279.7011, 386080.4982, 387875.2007, 388195.1997, 391046.0038, 390899.4973, 389769.8992, 390172.9013, 389302.2971, 390418.0022, 390828.7959, 388257.55, 388887.9992, 388692.2038, 381775.9002, 380049.9039, 380567.9988, 378860.6033, 380321.0015, 382392.301, 381833.797, 382705.72, 380944.0972, 382343.0038, 379754.4998, 378282.6987, 378358.32, 379130.8022, 382749.9965, 384339.8009, 388920.35, 389843.75, 391044.3751, 303992.269300001, 
303569.236, 303562.6, 300804.395, 300997.899599999, 299012.097999999, 298771.596899999, 297423.2028, 295186.802999999, 295142.795600001, 292962.1998, 291989.498199999, 290423.4965, 289854.1995, 289384.304, 287699.396299999, 285111.300000001, 281369.3982, 280655.3026, 282326.5042, 283482.5033, 284188.9011, 287966, 290459.496200001, 291833.402899999, 292568.102600001, 293794.390000001, 295097.398600001, 296834.501399999, 299510.6953, 299584.804099999, 301930.449999999, 301112.2969, 301364.704600001, 
305574.7995, 303640, 305667.890000001, 303992.269300001)))"
E14001317,23.63443,11.54965,15.246301764705882,15.32756,2.3181231494143755,15.710396538462133,"list(list(c(345355.2969, 345746.7971, 346696.8013, 347286.9003, 346619.6028, 347777.803, 346046.0021, 345761.9021, 346525.6998, 344422.3022, 343160.7997, 341610.9013, 341485.799, 343923.3029, 343432.4002, 342457.8999, 342269.6982, 342235.2008, 340332.8014, 339393.4004, 339099.9009, 341200.7648, 342697.6993, 343715.4037, 344062.8011, 345355.2969, 399036.5964, 396993.9011, 397021.5032, 394343.799699999, 393842.803099999, 392753.504899999, 391476.9003, 390076.5012, 389449.2007, 389552.0013, 389020.9033, 
390229.7973, 390496.7009, 391037.896, 392575.095899999, 392786.295499999, 394324.2952, 395457.300899999, 397311.5002, 396861.299000001, 398318.6019, 401160.187899999, 399833.3983, 399938.1983, 398931.6964, 399036.5964)))"
E14001318,13.78005,2.504933,4.608421669082126,4.4376964999999995,1.4784292389123985,7.314299583540669,"list(list(c(362653.3031, 362035.3028, 363529.2007, 359612.6978, 358265.5, 357386.0036, 359641.2999, 359578.83, 358699.86, 354968.13, 353405.1974, 350978.12, 351636.81, 350106.13, 349369.7, 347433.92, 347538.58, 345719.3988, 344754.9987, 342829.8017, 343669.9981, 341532.499, 342489.7012, 341921.4021, 340244.0463, 337981.4039, 335867.9909, 336426.9489, 334398.4882, 334419.2995, 334369.9414, 334462.7, 339390.4, 339999.9908, 340324.64, 339999.9846, 339048.21, 339999.9792, 340610.59, 342267.2591, 342316.851, 
342293.8496, 342175.7552, 342224.8135, 343392.1, 341910, 343594.99, 343054.1, 343847, 343552.8, 345215.46, 344072.72, 345257.73, 342899.85, 342433.86, 343982.29, 346144.33, 345507, 345364.58, 345325.3511, 345665.7976, 344807.5033, 346168.1032, 345359.5019, 348212.9031, 350036.0016, 349288.9001, 351538.46, 349948.5717, 352259.9996, 352069.4975, 354099.8026, 355705.8003, 358745.3998, 360168.7035, 362653.3031, 457778.001800001, 456164.503699999, 453347.800000001, 450854.503699999, 451561.5, 450879.196599999, 
447584.1998, 445022.539999999, 444303.050000001, 444016.689999999, 439944.4966, 439655.859999999, 436601.140000001, 436945.07, 438509.65, 437720.960000001, 436750.23, 436282.8048, 437550.5019, 437584.102299999, 438824.0973, 439232.4004, 440445.7031, 441123.999, 441300.7161, 439794.7017, 441372.9684, 442759.6296, 444698.7664, 448019.071599999, 448100.160599999, 448513.65, 450825.5, 450540.742799999, 450389.09, 450352.687899999, 450245.970000001, 449810.717599999, 449531.48, 450051.147299999, 450066.703400001, 
450118.0919, 450381.9323, 450412.854, 451148.6, 451725.9, 451335.83, 451866.699999999, 451618.699999999, 452403.300000001, 451271.130000001, 452462.51, 452285.1, 453044, 454032.220000001, 456287.1, 455736.949999999, 456150.1, 457551.460000001, 457531.8203, 459222.498299999, 461158.804099999, 462466.1998, 463078.604499999, 464009.4981, 462485.4044, 460870.396600001, 460021.199999999, 457664.8148, 457295.199999999, 456552.4027, 457223.2006, 458884.495100001, 458524.698100001, 459171.1031, 457778.001800001
)))"
E14001319,42.41307,12.85413,20.199518095238094,17.49052,7.4660096489340395,21.135765337897844,"list(list(c(427950.4026, 427963.6029, 428999.801, 428475.1018, 430647.1972, 431179.3005, 431141.703, 430999.0964, 428716.8965, 424280.6001, 425480.1988, 424444.1986, 425383.5007, 426826.9965, 427950.4026, 438515.795600001, 437320.3978, 436842.804500001, 436471.6007, 434691.100400001, 434980.997400001, 434355.6964, 433478.397500001, 433179.5031, 436920.6022, 437946.898399999, 439063.198899999, 440385.2005, 438029.104900001, 438515.795600001)))"
E14001320,29.51385,10.98597,14.716305762711864,14.12574,3.103732566040002,17.17635958232179,"list(list(c(443241.0992, 442978.8982, 440090.604, 440645.8015, 438362.0019, 437174.39, 434246.9002, 435029.2988, 434173.247, 435818.376, 435839.78, 433340.702, 432653.5998, 431141.703, 431179.3005, 431450.3981, 434526.1027, 434291.2009, 436295.501, 438166.2972, 439582.6008, 439529.2963, 443241.0992, 434887.804099999, 431631.7961, 431689.6994, 428036.995200001, 427742.599400001, 429556.76, 430113.400699999, 431233.0002, 432634.448999999, 432838.65, 433785.348999999, 434041.7962, 434935.7004, 434355.6964, 
434980.997400001, 435820.597100001, 437197.403000001, 438600.701300001, 438324.2004, 435839.1018, 436097.797700001, 433890.1994, 434887.804099999)))"
E14001321,22.42731,8.64607,13.272086945945945,13.33245,3.2391405955315693,15.607877627704081,"list(list(c(434291.2009, 434526.1027, 431450.3981, 431179.3005, 430647.1972, 428475.1018, 428999.801, 427963.6029, 427950.4026, 428801.3012, 427171.6978, 427088.4969, 428978.8998, 433157.4967, 432963.3008, 434291.2009, 438600.701300001, 437197.403000001, 435820.597100001, 434980.997400001, 434691.100400001, 436471.6007, 436842.804500001, 437320.3978, 438515.795600001, 439117.6033, 441453.704600001, 443288.8993, 443728.703400001, 441236.8967, 439234.899700001, 438600.701300001)))"
E14001322,15.41731,6.752044,10.699326282352942,10.16,2.245629982907515,12.36524355740611,"list(list(c(429495.2962, 428978.8998, 427088.4969, 427171.6978, 428801.3012, 427950.4026, 426826.9965, 425383.5007, 424444.1986, 425480.1988, 424280.6001, 422241.9016, 420612.7022, 419633.5023, 420289.702, 419147.4972, 415847.8979, 413216.0002, 414064.2026, 416113.85, 418145.62, 418692.8, 417705.97, 418017.6437, 418625.86, 419336.2019, 420815.2999, 422755.0989, 422979.32, 425021.78, 426385.74, 427256.6, 427407.32, 428431.304, 429495.2962, 445295.8048, 443728.703400001, 443288.8993, 441453.704600001, 
439117.6033, 438515.795600001, 438029.104900001, 440385.2005, 439063.198899999, 437946.898399999, 436920.6022, 436929.0998, 438486.6039, 437828.002499999, 439678.8027, 440845.798599999, 440846.1985, 443325.398800001, 444544.5998, 443194.16, 443311.779999999, 444045.1, 444453.369999999, 446034.1753, 445854.5, 447036.796499999, 446092.5967, 446312.603800001, 445552.050000001, 445311.970000001, 446024.289999999, 445092.6, 445952.279999999, 446168.705, 445295.8048)))"
E14001323,28.37339,16.21817,20.654669736842106,20.667645,3.4364904507010325,21.082298118108554,"list(list(c(434246.9002, 431969.8039, 432078.9026, 429188.7036, 428088.4002, 427150.4008, 428024.7978, 428716.8965, 430999.0964, 431141.703, 432653.5998, 433340.702, 435839.78, 435818.376, 434173.247, 435029.2988, 434246.9002, 430113.400699999, 428371.999199999, 427512.995100001, 427086.8971, 430028.494999999, 430600.001399999, 432470.396, 433179.5031, 433478.397500001, 434355.6964, 434935.7004, 434041.7962, 433785.348999999, 432838.65, 432634.448999999, 431233.0002, 430113.400699999)))"
E14001324,25.65319,13.75108,17.910686964285713,17.61385,2.509760243533538,18.382770685444584,"list(list(c(428024.7978, 427150.4008, 428088.4002, 429188.7036, 432078.9026, 431969.8039, 433568.4965, 432980.096, 434340.696, 433372.9979, 432374.4963, 429508.4965, 429192.7025, 428408.6961, 427009.3031, 424952.4984, 424359.2992, 423978.4021, 422623.5984, 421089.5966, 423694.0959, 423779.4983, 423685.0016, 424758.0963, 428024.7978, 432470.396, 430600.001399999, 430028.494999999, 427086.8971, 427512.995100001, 428371.999199999, 428030.297, 426771.6973, 425834.895500001, 425216.3025, 426020.202400001, 
423023.3002, 422593.4033, 423414.2983, 424755.904300001, 424745.7972, 426107.497400001, 427987.499299999, 427728.103499999, 428946.104900001, 430745.799699999, 431574.4025, 432977.400900001, 434083.5043, 432470.396)))"
E14001325,20.39466,13.59333,16.663138823529412,16.430445,1.8174849288221189,17.37840729777545,"list(list(c(424280.6001, 428716.8965, 428024.7978, 424758.0963, 423685.0016, 423779.4983, 421564.7017, 421031.8976, 419074.8994, 419205.8969, 419633.5023, 420612.7022, 422241.9016, 424280.6001, 436920.6022, 433179.5031, 432470.396, 434083.5043, 432977.400900001, 431574.4025, 431566.9047, 432277.701199999, 431897.200099999, 432988.197799999, 437828.002499999, 438486.6039, 436929.0998, 436920.6022)))"
E14001326,26.096800000000002,12.67325,18.59876304347826,19.14565,3.7139898145836674,19.651909937140037,"list(list(c(464453.3988, 464594.9995, 463128.6142, 462747.93, 459199.2007, 458995.8033, 459962.0997, 462642.297, 464453.3988, 306785.7029, 304520.701199999, 302734.4022, 303719.49, 305570.500700001, 307873.001599999, 308698.895199999, 308389.7037, 306785.7029)))"
E14001327,27.30995,14.2486,18.64561294117647,16.97642,4.222314643959763,20.086678234341967,"list(list(c(463128.6142, 463026.5003, 461260.1032, 460812.0995, 459690.9031, 458115.2967, 457059.2033, 457050.9995, 458242.2934, 458588.55, 457712.4018, 459199.2007, 462747.93, 463128.6142, 302734.4022, 302658.6042, 302460.900800001, 300165.797800001, 300333.5998, 299255.6983, 298535.804400001, 299600.7995, 300241.7895, 301730.17, 302449.404100001, 305570.500700001, 303719.49, 302734.4022)))"
E14001328,25.75977,13.8855,17.523296,16.48602,2.9561380589995934,18.23748988735251,"list(list(c(458995.8033, 459199.2007, 457712.4018, 458588.55, 458242.2934, 457050.9995, 456040.1962, 456447.4033, 456600.75, 453156.7994, 453737.6969, 454863.4034, 455594.9, 456805.5028, 457817.6995, 458995.8033, 307873.001599999, 305570.500700001, 302449.404100001, 301730.17, 300241.7895, 299600.7995, 299768.001700001, 300726.997199999, 302027.800000001, 304373.303400001, 305275.6951, 305044.101399999, 309051.76, 310647.6974, 310545.9965, 307873.001599999)))"
E14001329,16.56016,11.37638,13.020229818181818,12.91279,1.1938299759030937,13.464022571159415,"list(list(c(370194.302, 371427.4004, 371278.2967, 368807.4003, 369061.6278, 367158.6024, 363410.8016, 363640.9987, 362228.79, 361796.31, 359243.0964, 359473.7025, 359769.8981, 360520.8995, 361463.4007, 362512.898, 363025.85, 364407.4976, 364172.2, 365143.0945, 365031.0968, 366573.302, 370194.302, 403642.298, 402940.5989, 401861.897600001, 401074.703, 399475.3368, 398358.3005, 396926.600299999, 396223.6691, 395903.43, 394521.880000001, 396492.104699999, 398441.296800001, 399801.1975, 399381.197699999, 
400687.603800001, 400445.0032, 401775.35, 401995.2994, 402759.200999999, 401207.7882, 403065.886600001, 404822.3002, 403642.298)))"
