year,model_run,gini,slope,cv,mean_emission_Q1,mean_emission_Q5,se_Q1,se_Q5,q1_q5_ratio,absolute_gap,se_ratio,se_gap,ratio_ci_lower,ratio_ci_upper,gap_ci_lower,gap_ci_upper
2034-01-01,ECO_only,0.1338686632317069,-0.47798766045750846,0.27144351929482957,3.621741524465986,1.862757478094961,0.2477918537222359,0.08763700901874744,1.9442904226963218,1.758984046371025,0.16143955679284894,0.26283273791682416,1.6278688913823378,2.2607119540103056,1.2438318800540495,2.274136212688
2034-01-01,present_day_scenario,0.14633952059380134,-0.522750903889001,0.2946759966411043,3.729187681332484,1.7789941984255773,0.24485395510447477,0.08441582655775488,2.096233750864866,1.9501934829069065,0.16981713024133704,0.25899708705646307,1.7633921755918456,2.4290753261378866,1.442559192276239,2.457827773537574
2034-01-01,suitability_probability,0.13833912326120287,-0.4847676211743706,0.279480834846001,3.5908329718480974,1.7919834431861255,0.2370624987078414,0.0817589743779108,2.003831556313734,1.798849528661972,0.16080806752144372,0.25076514547467155,1.6886477439717045,2.319015368655764,1.3073498435316155,2.2903492137923283
2035-01-01,BUS_only,0.15252918187194098,-0.5358244748265969,0.30641494391488827,3.7147763770645983,1.708692640009795,0.24217257688182844,0.08216798219706828,2.1740459870204063,2.0060837370548033,0.1761169680733609,0.25573254445205607,1.828856729596619,2.519235244444194,1.5048479499287732,2.5073195241808333
2035-01-01,ECO_only,0.133177705872998,-0.4652769225223579,0.2692213636978329,3.5430541496799166,1.8389275851335698,0.246751222040997,0.08774391037794645,1.9266958516055803,1.7041265645463468,0.16265389831034002,0.2618876846801669,1.6078942109173138,2.245497492293847,1.1908267025732198,2.2174264265194736
2035-01-01,present_day_scenario,0.14822535191253597,-0.5216630653546245,0.29843090022194757,3.684496222199746,1.7386106151464154,0.24364819593112008,0.08338029709413672,2.1192187543899585,1.9458856070533306,0.17311405673021008,0.25752032409888737,1.7799152031987469,2.4585223055811705,1.4411457718195113,2.4506254422871496
2035-01-01,suitability_probability,0.13808843604418541,-0.47502621640722464,0.2791601270679773,3.5191528637999028,1.7585720381439192,0.23410052877569013,0.08040643586220501,2.0011422833233405,1.7605808256559836,0.16153208781817033,0.24752424628936984,1.6845393911997268,2.3177451754469542,1.2754333029288187,2.2457283483831487
2036-01-01,BUS_only,0.1550947863876159,-0.5356252823996472,0.3113657790051394,3.67009821050288,1.6635127910489527,0.2404405761358039,0.08055285054045574,2.206233838567989,2.006585419453927,0.17973460702262506,0.2535752992361644,1.853954008803644,2.558513668332334,1.5095778329510448,2.5035930059568092
2036-01-01,ECO_only,0.13256088019444512,-0.45188692386133583,0.2671390551504245,3.456893552204198,1.8100551482152338,0.2450830289031963,0.08774715097761641,1.9098277506145567,1.646838403988964,0.1640279551473533,0.26031760132778875,1.5883329585257442,2.231322542703369,1.1366159053864981,2.15706090259143
2036-01-01,present_day_scenario,0.15010280365417686,-0.5193294420411999,0.30218675694095465,3.6317355314837863,1.6950972810811937,0.24214038898458493,0.08203677564167249,2.142493868651205,1.9366382504025925,0.17651304784553018,0.25565993142314697,1.796528294873966,2.4884594424284443,1.4355447848132243,2.4377317159919607
2036-01-01,suitability_probability,0.1377881353017047,-0.464492570008808,0.27876728238547277,3.4420688047066488,1.7228445652066033,0.23085904698477258,0.07895056200349974,1.9978986347464702,1.7192242395000454,0.16228988650592932,0.24398584142401766,1.679810457194849,2.3159868122980916,1.2410119903089707,2.19743648869112
2037-01-01,BUS_only,0.15734530846748082,-0.5333745812066556,0.3156860880510523,3.618450607560532,1.619344346057935,0.23844321810981967,0.07868811291497356,2.234515849806212,1.9991062615025967,0.1829519549083532,0.2510915916088921,1.8759300181858398,2.5931016814265844,1.5069667419491681,2.4912457810560253
2037-01-01,ECO_only,0.13205651523123638,-0.43868619141005866,0.2653694879813559,3.3689266460242537,1.7776884848907795,0.24280391911449065,0.08755529988174059,1.8951164248730785,1.5912381611334743,0.16543082212144997,0.25810787216731235,1.5708720135150367,2.2193608362311203,1.085346731685542,2.0971295905814067
2037-01-01,present_day_scenario,0.15174262097749872,-0.51531301143447406,0.3054921163943889,3.5722020106088856,1.6514467495416503,0.24034484802055547,0.08041640717064881,2.163074293252465,1.9207552610672354,0.1796526900521801,0.25344120523754515,1.8109550207501919,2.5151935657547377,1.4240104988016469,2.417500023332824
2037-01-01,suitability_probability,0.13744168557988595,-0.45365966754986636,0.2783008054074876,3.3633605341893458,1.6866277658158408,0.22746970750239395,0.0774609129440824,1.994133265417014,1.676732768373505,0.16302313326895057,0.24029702633481625,1.674607924209871,2.3136586066241573,1.205750596757265,2.147714939989745
2038-01-01,BUS_only,0.1591358020018742,-0.5286031169515557,0.31909647950177233,3.5586597740139614,1.576837848091714,0.236129946249266,0.0766312164620484,2.2568330525048244,1.9818219259222474,0.18561777766441578,0.24825328769652694,1.8930222082825694,2.620643896727079,1.4952454820370547,2.4683983698074403
2038-01-01,ECO_only,0.13162749994459483,-0.42548279939216765,0.263832531450878,3.278602311319212,1.7422014271449513,0.24001597911830327,0.0870818927486455,1.8818732783912662,1.5364008841742607,0.16681528323041359,0.25532513835657544,1.5549153232596555,2.2088312335228766,1.0359636129953729,2.0368381553531485
2038-01-01,present_day_scenario,0.15302009528946153,-0.5091982941168958,0.30810327035098956,3.5050281967889343,1.6083958431001226,0.23819568403131672,0.07853724141778169,2.1792074456205532,1.8966323536888117,0.1823601155786345,0.250809254575388,1.8217816190864298,2.5366332721546767,1.4050462147210512,2.388218492656572
2038-01-01,suitability_probability,0.13703736953838702,-0.4424968903449466,0.27773908548869064,3.282964001471171,1.6499707428642647,0.22390136576411823,0.07593510001478543,1.989710433151144,1.6329932586069063,0.16370621728217122,0.2364274962970528,1.6688462472780883,2.3105746190241994,1.1695953658646827,2.09639115134913
2039-01-01,BUS_only,0.1602916767080588,-0.5208035349210528,0.3212635016135372,3.489395606751119,1.5366005980980781,0.2334393462881538,0.07445262752815414,2.2708539948963353,1.952795008653041,0.18757912010123456,0.24502473781495338,1.9031989194979155,2.638509070294755,1.4725465225357324,2.4330434947703496
2039-01-01,ECO_only,0.13126092513254797,-0.4124585218626044,0.2625399992932433,3.187404838982498,1.703933519084126,0.2367277310194,0.08624590933897827,1.8706157272472381,1.483471319898372,0.16812611609820552,0.2519491526306462,1.5410885396947553,2.200142914799721,0.9896509807423055,1.9772916590544385
2039-01-01,present_day_scenario,0.1538123093743778,-0.5006392111009389,0.30977920312925444,3.4295644989999605,1.5665514926541808,0.23560070058813934,0.0764485709343455,2.1892446658036815,1.8630130063457797,0.18447900580119345,0.24769350842427368,1.8276658144333424,2.550823517174021,1.3775337298342034,2.348492282857356
2039-01-01,suitability_probability,0.13669220278235822,-0.4309914775232213,0.27705621118793844,3.200977850984922,1.6130098812373632,0.22012552153307968,0.07437381712305034,1.9844750414854282,1.5879679697475588,0.1643054345418023,0.23235040327846057,1.6624363897834957,2.3065136931873607,1.132561179321776,2.0433747601733416
2040-01-01,BUS_only,0.16060881272047656,-0.5100395633843834,0.3218079387103548,3.4130620213719967,1.5008995133867973,0.23044908688760396,0.0723287680101164,2.274011012016642,1.9121625079851994,0.1886362990988607,0.2415330874418486,1.9042838657828751,2.643738158250409,1.4387576565991762,2.3855673593712226
2040-01-01,ECO_only,0.1309548294682692,-0.40007869220150033,0.26148778217588986,3.099156828000829,1.6651035241727912,0.2330721309275951,0.08499789302651206,1.8612397265452085,1.4340533038280379,0.16917379724646397,0.24808720247944355,1.5296590839421391,2.192820369148278,0.9478023869683285,1.9203042206877472
2040-01-01,present_day_scenario,0.1539596860778424,-0.4898200814167134,0.3102047457735365,3.3492737471676834,1.5286095414841874,0.23262701011167017,0.07432488478805732,2.191059035203811,1.820664205683496,0.18576616730005535,0.2442120274111271,1.8269573472957026,2.5551607231119196,1.342008631957687,2.299319779409305
2040-01-01,suitability_probability,0.1364258405384895,-0.4197064409302778,0.2762669674313234,3.1215327336380487,1.5776714386320794,0.2163063636400276,0.07285669829965394,1.9785695913621755,1.5438612950059694,0.16476114100057698,0.2282466679675711,1.6556377550010446,2.3015014277233066,1.09649782578953,1.9912247642224088
2041-01-01,BUS_only,0.15998563071397545,-0.49577342508496713,0.3205455436866199,3.32635968364315,1.4687633488661291,0.2270113398609795,0.07024807192656565,2.264734946042238,1.857596334777021,0.18873630902963845,0.23763194237071134,1.8948117803441469,2.6346581117403294,1.3918377277304268,2.3233549418236152
2041-01-01,ECO_only,0.13062264776485327,-0.3878053175494422,0.260510976278146,3.011103990155428,1.6247196746234274,0.22887968391567157,0.08325136285131884,1.8533067809702821,1.3863843155320008,0.16989264152202257,0.24355019836973996,1.5203172035871177,2.1862963583534465,0.9090259267273105,1.863742704336691
2041-01-01,present_day_scenario,0.15341495476379716,-0.47635393279575283,0.30930320170316206,3.261243260035864,1.4931590448167087,0.22912016717489905,0.07215606292917197,2.1841231658186784,1.7680842152191552,0.18624157113330508,0.24021354754403906,1.8190896863974004,2.5491566452399566,1.2972656620328387,2.2389027684054716
2041-01-01,suitability_probability,0.13608369994312408,-0.408206298365571,0.27533520349427576,3.0415504125130894,1.5425749495758483,0.21229726698970935,0.0713298155902091,1.971735903885516,1.4989754629372412,0.16508636079887531,0.22395997893247171,1.6481666367197203,2.2953051710513117,1.0600139042295966,1.9379370216448857
2042-01-01,BUS_only,0.1582812034542199,-0.4780073614978042,0.3172214723335038,3.229792048479238,1.4407860588186396,0.2231117790356238,0.06831938647212586,2.2416874654710908,1.7890059896605985,0.18782651474454454,0.2333375334410834,1.8735474965717835,2.609827434370398,1.331664424116075,2.246347555205122
2042-01-01,ECO_only,0.13041045056969872,-0.3764953119989302,0.25993002142779237,2.9269040890209577,1.582602292259266,0.22400541008590708,0.08099760850814496,1.849424901844806,1.3443017967616917,0.17027497964075172,0.23819957248449064,1.5156859417489326,2.1831638619406792,0.87743063469209,1.8111729588312935
2042-01-01,present_day_scenario,0.15205050060385386,-0.46020090800091135,0.3068399890722512,3.166263671321145,1.4613041144266523,0.22504371184897612,0.07002879439335993,2.1667383538185954,1.7049595568944929,0.18573704968046972,0.23568772621193596,1.8026937364448747,2.530782971192316,1.2430116135190983,2.1669075002698874
2042-01-01,suitability_probability,0.13567424263729838,-0.3967274450057076,0.27428382002007046,2.9625696133919175,1.5083530095556779,0.20819240657740234,0.0698276619617865,1.9641089284958662,1.4542166038362396,0.16528423003605588,0.2195904836998633,1.6401518376251967,2.2880660193665356,1.0238192557845076,1.8846139518879717
2043-01-01,BUS_only,0.15544508013832328,-0.4571091478402368,0.3117724560817298,3.1248394722270505,1.4170601776133132,0.21877315662689217,0.0666249775194087,2.205156507531013,1.7077792946137373,0.1859677513694592,0.22869320429334233,1.8406597148468729,2.569653300215153,1.2595406141987864,2.1560179750286883
2043-01-01,ECO_only,0.13033612394572316,-0.3663691136063689,0.2597837215292039,2.8478332244738516,1.539185436199877,0.21825808669720834,0.07821055704164587,1.8502210048874417,1.3086477882739747,0.17013638578793702,0.23184797528011897,1.5167536887430852,2.183688321031798,0.8542257567249415,1.763069819823008
2043-01-01,present_day_scenario,0.1498286619156824,-0.4416394314799476,0.3027488865224028,3.0658498965803407,1.4334427347370615,0.22038759559285107,0.06804920205368321,2.138801796740568,1.6324071618432792,0.1842481795218851,0.23065425682467053,1.7776753648776733,2.499928228603463,1.180324818466925,2.0844895052196333
2043-01-01,suitability_probability,0.13522010947755786,-0.38553961489329214,0.2731632713458754,2.8861713381184773,1.4755407848638795,0.20413405626481607,0.06838482520757408,1.9560091918331692,1.4106305532545977,0.16540033082995256,0.21528399207975857,1.6318245434064622,2.2801938402598765,0.9886739287782709,1.8325871777309246
2044-01-01,BUS_only,0.15141617876018162,-0.4335261975887489,0.30415022968127237,3.0133904620543004,1.3982298840181175,0.2139354757916819,0.06532665293802654,2.155146658283878,1.6151605780361828,0.18316376215092214,0.2236871909303228,1.7961456844680703,2.5141476320996854,1.1767336838127502,2.0535874722596157
2044-01-01,ECO_only,0.1304011392629759,-0.3575342672415993,0.2600821924605859,2.7748484979959325,1.4952086516287886,0.21155206022832787,0.07495052772888927,1.8558269409243873,1.279639846367144,0.1693297027256753,0.22443675232387644,1.5239407235820637,2.187713158266711,0.8397438118123461,1.7195358809219417
2044-01-01,present_day_scenario,0.14682253624798278,-0.42136663378959244,0.2971556928662854,2.9631787184993783,1.409615634845499,0.21516285544040406,0.0663033399737995,2.1021182265931366,1.5535630836538794,0.18186612137069283,0.22514703474163156,1.7456606287065788,2.4585758244796945,1.1122748955602817,1.9948512717474771
2044-01-01,suitability_probability,0.1347556906683737,-0.37495492488828913,0.2720449855017304,2.8141243770733664,1.4447168783987543,0.20029600779258805,0.06703880937393066,1.9478725687709755,1.369407498674612,0.1655018933615487,0.21121716951972136,1.62348885778234,2.272256279759611,0.9554218464159583,1.783393150933266
2045-01-01,BUS_only,0.1464914312829036,-0.40880347505559483,0.2950135826081616,2.9005965741763546,1.3835137181100456,0.20855719372408274,0.0643954117638876,2.0965434142125643,1.517082856066309,0.17957288367190727,0.2182724721771053,1.744580562215626,2.4485062662095025,1.0892688105991826,1.9448969015334354
2045-01-01,ECO_only,0.1306277578485421,-0.3508289736620573,0.2609010643632193,2.7143517366865484,1.4540376433427367,0.20448802092702603,0.07156691412819172,1.866768545583478,1.2603140933438117,0.16798888952127405,0.21664988783861347,1.5375103221217807,2.196026769045175,0.8356803131801294,1.684947873507494
2045-01-01,present_day_scenario,0.14304237377177795,-0.40006985258054106,0.29013678751368877,2.861615402943243,1.3911717915823716,0.20933857461558597,0.06499322639667596,2.0569820494191684,1.4704436113608712,0.17854448185161062,0.21919570775800978,1.7070348649900116,2.406929233848325,1.0408200241551722,1.9000671985665702
2045-01-01,suitability_probability,0.1342995731572998,-0.36529441874368246,0.2709662653027283,2.7485820688561575,1.4168096883656334,0.19685238703644337,0.06581433830881459,1.9399797244658847,1.3317723804905242,0.16560659360797472,0.20756297697078058,1.6153908009942544,2.2645686479375153,0.9249489456277942,1.7385958153532541
